Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
252.0,Andrew Harrison,22.0,MEM,PG,72.0,18.0,1474.0,117.0,360.0,0.325,43.0,156.0,0.276,74.0,204.0,0.363,0.385,148.0,194.0,0.763,23.0,113.0,136.0,198.0,53.0,21.0,85.0,194.0,425.0,0.0,,2017,2016-17
253.0,Mindaugas Kuzminskas,27.0,NYK,SF,68.0,5.0,1016.0,158.0,369.0,0.428,54.0,168.0,0.321,104.0,201.0,0.517,0.501,55.0,68.0,0.809,47.0,79.0,126.0,69.0,29.0,11.0,51.0,79.0,425.0,0.0,,2017,2016-17
254.0,Jason Smith,30.0,WAS,C,74.0,3.0,1068.0,174.0,329.0,0.529,37.0,78.0,0.474,137.0,251.0,0.546,0.585,35.0,51.0,0.686,64.0,194.0,258.0,37.0,21.0,54.0,58.0,168.0,420.0,0.0,,2017,2016-17
255.0,Leandro Barbosa,34.0,PHO,SG,67.0,0.0,963.0,172.0,392.0,0.439,35.0,98.0,0.357,137.0,294.0,0.466,0.483,40.0,45.0,0.889,15.0,89.0,104.0,81.0,31.0,8.0,48.0,82.0,419.0,0.0,,2017,2016-17
256.0,Glenn Robinson III,23.0,IND,SF,69.0,27.0,1427.0,158.0,338.0,0.467,49.0,125.0,0.392,109.0,213.0,0.512,0.54,54.0,76.0,0.711,57.0,189.0,246.0,47.0,41.0,20.0,37.0,63.0,419.0,0.0,,2017,2016-17
257.0,Dante Exum,21.0,UTA,PG,66.0,26.0,1228.0,155.0,363.0,0.427,44.0,149.0,0.295,111.0,214.0,0.519,0.488,58.0,73.0,0.795,30.0,102.0,132.0,111.0,21.0,12.0,80.0,146.0,412.0,0.0,,2017,2016-17
258.0,Tyreke Evans,27.0,2TM,SF,40.0,6.0,788.0,150.0,370.0,0.405,42.0,118.0,0.356,108.0,252.0,0.429,0.462,69.0,92.0,0.75,13.0,124.0,137.0,124.0,35.0,9.0,61.0,60.0,411.0,0.0,,2017,2016-17
258.0,Tyreke Evans,27.0,NOP,SF,26.0,0.0,474.0,91.0,227.0,0.401,21.0,70.0,0.3,70.0,157.0,0.446,0.447,45.0,58.0,0.776,6.0,80.0,86.0,91.0,23.0,4.0,39.0,41.0,248.0,0.0,,2017,2016-17
258.0,Tyreke Evans,27.0,SAC,SF,14.0,6.0,314.0,59.0,143.0,0.413,21.0,48.0,0.438,38.0,95.0,0.4,0.486,24.0,34.0,0.706,7.0,44.0,51.0,33.0,12.0,5.0,22.0,19.0,163.0,0.0,,2017,2016-17
259.0,Terry Rozier,22.0,BOS,PG,74.0,0.0,1263.0,151.0,411.0,0.367,57.0,179.0,0.318,94.0,232.0,0.405,0.437,51.0,66.0,0.773,40.0,187.0,227.0,131.0,46.0,11.0,47.0,69.0,410.0,0.0,,2017,2016-17
260.0,Álex Abrines,23.0,OKC,SG,68.0,6.0,1055.0,134.0,341.0,0.393,94.0,247.0,0.381,40.0,94.0,0.426,0.531,44.0,49.0,0.898,18.0,68.0,86.0,40.0,37.0,8.0,33.0,114.0,406.0,0.0,,2017,2016-17
261.0,Nemanja Bjelica,28.0,MIN,PF,65.0,1.0,1190.0,151.0,356.0,0.424,56.0,177.0,0.316,95.0,179.0,0.531,0.503,45.0,61.0,0.738,57.0,187.0,244.0,79.0,40.0,20.0,59.0,154.0,403.0,0.0,,2017,2016-17
262.0,Meyers Leonard,24.0,POR,PF,74.0,12.0,1222.0,146.0,378.0,0.386,74.0,213.0,0.347,72.0,165.0,0.436,0.484,35.0,40.0,0.875,27.0,210.0,237.0,71.0,13.0,28.0,35.0,172.0,401.0,0.0,,2017,2016-17
263.0,Timofey Mozgov,30.0,LAL,C,54.0,52.0,1104.0,169.0,328.0,0.515,0.0,1.0,0.0,169.0,327.0,0.517,0.515,63.0,78.0,0.808,104.0,160.0,264.0,43.0,16.0,31.0,72.0,133.0,401.0,0.0,,2017,2016-17
264.0,Tyson Chandler,34.0,PHO,C,47.0,46.0,1298.0,153.0,228.0,0.671,0.0,0.0,,153.0,228.0,0.671,0.671,91.0,124.0,0.734,153.0,386.0,539.0,30.0,33.0,24.0,65.0,126.0,397.0,0.0,,2017,2016-17
265.0,John Henson,26.0,MIL,C,58.0,39.0,1123.0,159.0,309.0,0.515,0.0,1.0,0.0,159.0,308.0,0.516,0.515,74.0,107.0,0.692,92.0,203.0,295.0,57.0,29.0,78.0,52.0,151.0,392.0,0.0,,2017,2016-17
266.0,Malcolm Delaney,27.0,ATL,PG,73.0,2.0,1248.0,145.0,388.0,0.374,26.0,110.0,0.236,119.0,278.0,0.428,0.407,75.0,93.0,0.806,10.0,113.0,123.0,193.0,39.0,1.0,95.0,112.0,391.0,0.0,,2017,2016-17
267.0,Shaun Livingston,31.0,GSW,PG,76.0,3.0,1345.0,173.0,316.0,0.547,1.0,3.0,0.333,172.0,313.0,0.55,0.549,42.0,60.0,0.7,28.0,123.0,151.0,139.0,38.0,20.0,62.0,120.0,389.0,0.0,,2017,2016-17
268.0,Dewayne Dedmon,27.0,SAS,C,76.0,37.0,1330.0,161.0,259.0,0.622,0.0,0.0,,161.0,259.0,0.622,0.622,65.0,93.0,0.699,129.0,367.0,496.0,44.0,37.0,61.0,61.0,180.0,387.0,0.0,,2017,2016-17
269.0,Tarik Black,25.0,LAL,C,67.0,16.0,1091.0,150.0,294.0,0.51,1.0,2.0,0.5,149.0,292.0,0.51,0.512,82.0,109.0,0.752,144.0,199.0,343.0,39.0,29.0,44.0,58.0,173.0,383.0,0.0,,2017,2016-17
270.0,J.J. Barea,32.0,DAL,PG,35.0,6.0,771.0,142.0,343.0,0.414,53.0,148.0,0.358,89.0,195.0,0.456,0.491,44.0,51.0,0.863,9.0,75.0,84.0,193.0,14.0,1.0,63.0,30.0,381.0,0.0,,2017,2016-17
271.0,Joffrey Lauvergne,25.0,2TM,C,70.0,1.0,980.0,148.0,336.0,0.44,33.0,98.0,0.337,115.0,238.0,0.483,0.49,46.0,73.0,0.63,72.0,179.0,251.0,70.0,25.0,6.0,56.0,83.0,375.0,0.0,,2017,2016-17
271.0,Joffrey Lauvergne,25.0,OKC,PF,50.0,0.0,739.0,111.0,244.0,0.455,27.0,78.0,0.346,84.0,166.0,0.506,0.51,37.0,58.0,0.638,51.0,132.0,183.0,51.0,18.0,6.0,40.0,71.0,286.0,0.0,,2017,2016-17
271.0,Joffrey Lauvergne,25.0,CHI,C,20.0,1.0,241.0,37.0,92.0,0.402,6.0,20.0,0.3,31.0,72.0,0.431,0.435,9.0,15.0,0.6,21.0,47.0,68.0,19.0,7.0,0.0,16.0,12.0,89.0,0.0,,2017,2016-17
272.0,Willie Reed,26.0,MIA,C,71.0,5.0,1031.0,162.0,285.0,0.568,1.0,4.0,0.25,161.0,281.0,0.573,0.57,49.0,88.0,0.557,129.0,203.0,332.0,26.0,18.0,47.0,31.0,137.0,374.0,0.0,,2017,2016-17
273.0,Corey Brewer,30.0,2TM,SF,82.0,11.0,1281.0,147.0,348.0,0.422,27.0,118.0,0.229,120.0,230.0,0.522,0.461,50.0,68.0,0.735,32.0,134.0,166.0,97.0,61.0,20.0,55.0,133.0,371.0,0.0,,2017,2016-17
273.0,Corey Brewer,30.0,HOU,SF,58.0,8.0,923.0,94.0,227.0,0.414,22.0,94.0,0.234,72.0,133.0,0.541,0.463,32.0,44.0,0.727,21.0,93.0,114.0,61.0,37.0,12.0,36.0,104.0,242.0,0.0,,2017,2016-17
273.0,Corey Brewer,30.0,LAL,SF,24.0,3.0,358.0,53.0,121.0,0.438,5.0,24.0,0.208,48.0,97.0,0.495,0.459,18.0,24.0,0.75,11.0,41.0,52.0,36.0,24.0,8.0,19.0,29.0,129.0,0.0,,2017,2016-17
274.0,Jerian Grant,24.0,CHI,PG,63.0,28.0,1028.0,128.0,301.0,0.425,49.0,134.0,0.366,79.0,167.0,0.473,0.507,65.0,73.0,0.89,17.0,94.0,111.0,121.0,47.0,8.0,44.0,93.0,370.0,0.0,,2017,2016-17
275.0,Aron Baynes,30.0,DET,C,75.0,2.0,1163.0,143.0,279.0,0.513,0.0,0.0,,143.0,279.0,0.513,0.513,79.0,94.0,0.84,111.0,222.0,333.0,32.0,17.0,39.0,50.0,166.0,365.0,0.0,,2017,2016-17
276.0,Randy Foye,33.0,BRK,SG,69.0,40.0,1284.0,118.0,325.0,0.363,67.0,203.0,0.33,51.0,122.0,0.418,0.466,54.0,63.0,0.857,9.0,146.0,155.0,135.0,35.0,9.0,80.0,99.0,357.0,0.0,,2017,2016-17
277.0,J.R. Smith,31.0,CLE,SG,41.0,35.0,1187.0,123.0,356.0,0.346,95.0,271.0,0.351,28.0,85.0,0.329,0.479,10.0,15.0,0.667,17.0,96.0,113.0,62.0,40.0,11.0,26.0,77.0,351.0,0.0,,2017,2016-17
278.0,Dorian Finney-Smith,23.0,DAL,PF,81.0,35.0,1642.0,124.0,333.0,0.372,56.0,191.0,0.293,68.0,142.0,0.479,0.456,46.0,61.0,0.754,55.0,167.0,222.0,67.0,52.0,25.0,45.0,125.0,350.0,0.0,,2017,2016-17
279.0,Alan Williams,24.0,PHO,C,47.0,0.0,708.0,138.0,267.0,0.517,0.0,1.0,0.0,138.0,266.0,0.519,0.517,70.0,112.0,0.625,94.0,198.0,292.0,23.0,27.0,32.0,37.0,125.0,346.0,0.0,,2017,2016-17
280.0,Stanley Johnson,20.0,DET,SF,77.0,1.0,1371.0,129.0,365.0,0.353,45.0,154.0,0.292,84.0,211.0,0.398,0.415,36.0,53.0,0.679,36.0,153.0,189.0,105.0,56.0,24.0,71.0,121.0,339.0,0.0,,2017,2016-17
281.0,Boris Diaw,34.0,UTA,PF,73.0,33.0,1283.0,146.0,327.0,0.446,20.0,81.0,0.247,126.0,246.0,0.512,0.477,26.0,35.0,0.743,46.0,112.0,158.0,170.0,18.0,9.0,87.0,83.0,338.0,0.0,,2017,2016-17
282.0,Spencer Hawes,28.0,2TM,PF,54.0,1.0,797.0,134.0,277.0,0.484,25.0,81.0,0.309,109.0,196.0,0.556,0.529,44.0,52.0,0.846,38.0,153.0,191.0,81.0,15.0,30.0,49.0,77.0,337.0,0.0,,2017,2016-17
282.0,Spencer Hawes,28.0,CHO,PF,35.0,1.0,626.0,104.0,218.0,0.477,16.0,55.0,0.291,88.0,163.0,0.54,0.514,30.0,34.0,0.882,32.0,114.0,146.0,62.0,13.0,26.0,40.0,61.0,254.0,0.0,,2017,2016-17
282.0,Spencer Hawes,28.0,MIL,PF,19.0,0.0,171.0,30.0,59.0,0.508,9.0,26.0,0.346,21.0,33.0,0.636,0.585,14.0,18.0,0.778,6.0,39.0,45.0,19.0,2.0,4.0,9.0,16.0,83.0,0.0,,2017,2016-17
283.0,Taurean Prince,22.0,ATL,SF,59.0,10.0,981.0,114.0,285.0,0.4,33.0,102.0,0.324,81.0,183.0,0.443,0.458,74.0,94.0,0.787,25.0,132.0,157.0,55.0,43.0,27.0,61.0,96.0,335.0,0.0,,2017,2016-17
284.0,Jodie Meeks,29.0,ORL,SG,36.0,10.0,738.0,103.0,256.0,0.402,56.0,137.0,0.409,47.0,119.0,0.395,0.512,65.0,74.0,0.878,5.0,72.0,77.0,45.0,34.0,4.0,36.0,41.0,327.0,0.0,,2017,2016-17
285.0,Noah Vonleh,21.0,POR,PF,74.0,41.0,1265.0,130.0,270.0,0.481,7.0,20.0,0.35,123.0,250.0,0.492,0.494,60.0,94.0,0.638,131.0,256.0,387.0,31.0,30.0,27.0,64.0,154.0,327.0,0.0,,2017,2016-17
286.0,Luke Babbitt,27.0,MIA,SF,68.0,55.0,1065.0,113.0,281.0,0.402,87.0,210.0,0.414,26.0,71.0,0.366,0.557,11.0,15.0,0.733,12.0,129.0,141.0,36.0,20.0,11.0,25.0,118.0,324.0,0.0,,2017,2016-17
287.0,Aaron Brooks,32.0,IND,PG,65.0,0.0,894.0,121.0,300.0,0.403,48.0,128.0,0.375,73.0,172.0,0.424,0.483,32.0,40.0,0.8,18.0,51.0,69.0,125.0,25.0,9.0,66.0,93.0,322.0,0.0,,2017,2016-17
288.0,Mario Hezonja,21.0,ORL,SF,65.0,2.0,960.0,117.0,330.0,0.355,43.0,144.0,0.299,74.0,186.0,0.398,0.42,40.0,50.0,0.8,20.0,126.0,146.0,62.0,30.0,15.0,58.0,74.0,317.0,0.0,,2017,2016-17
289.0,Cristiano Felício,24.0,CHI,C,66.0,0.0,1040.0,128.0,221.0,0.579,0.0,0.0,,128.0,221.0,0.579,0.579,60.0,93.0,0.645,124.0,187.0,311.0,40.0,25.0,17.0,33.0,110.0,316.0,0.0,,2017,2016-17
290.0,David West,36.0,GSW,C,68.0,0.0,854.0,135.0,252.0,0.536,3.0,8.0,0.375,132.0,244.0,0.541,0.542,43.0,56.0,0.768,47.0,156.0,203.0,151.0,42.0,48.0,78.0,105.0,316.0,0.0,,2017,2016-17
291.0,Ramon Sessions,30.0,CHO,PG,50.0,1.0,811.0,100.0,263.0,0.38,21.0,62.0,0.339,79.0,201.0,0.393,0.42,91.0,118.0,0.771,11.0,62.0,73.0,129.0,27.0,3.0,46.0,43.0,312.0,0.0,,2017,2016-17
292.0,Jason Terry,39.0,MIL,SG,74.0,0.0,1365.0,105.0,243.0,0.432,73.0,171.0,0.427,32.0,72.0,0.444,0.582,24.0,29.0,0.828,15.0,91.0,106.0,98.0,46.0,20.0,36.0,95.0,307.0,0.0,,2017,2016-17
293.0,Juancho Hernangómez,21.0,DEN,PF,62.0,9.0,842.0,101.0,224.0,0.451,46.0,113.0,0.407,55.0,111.0,0.495,0.554,57.0,76.0,0.75,43.0,144.0,187.0,29.0,30.0,12.0,31.0,62.0,305.0,0.0,,2017,2016-17
294.0,Derrick Williams,25.0,2TM,PF,50.0,11.0,804.0,108.0,244.0,0.443,30.0,97.0,0.309,78.0,147.0,0.531,0.504,58.0,89.0,0.652,19.0,111.0,130.0,28.0,14.0,7.0,28.0,60.0,304.0,0.0,,2017,2016-17
294.0,Derrick Williams,25.0,MIA,PF,25.0,11.0,377.0,54.0,137.0,0.394,9.0,45.0,0.2,45.0,92.0,0.489,0.427,31.0,50.0,0.62,16.0,57.0,73.0,14.0,9.0,5.0,14.0,33.0,148.0,0.0,,2017,2016-17
294.0,Derrick Williams,25.0,CLE,PF,25.0,0.0,427.0,54.0,107.0,0.505,21.0,52.0,0.404,33.0,55.0,0.6,0.603,27.0,39.0,0.692,3.0,54.0,57.0,14.0,5.0,2.0,14.0,27.0,156.0,0.0,,2017,2016-17
295.0,Dāvis Bertāns,24.0,SAS,PF,67.0,6.0,808.0,103.0,234.0,0.44,69.0,173.0,0.399,34.0,61.0,0.557,0.588,28.0,34.0,0.824,22.0,76.0,98.0,46.0,20.0,28.0,32.0,75.0,303.0,0.0,,2017,2016-17
296.0,Jonas Jerebko,29.0,BOS,PF,78.0,6.0,1232.0,114.0,262.0,0.435,45.0,130.0,0.346,69.0,132.0,0.523,0.521,26.0,37.0,0.703,59.0,213.0,272.0,71.0,25.0,17.0,39.0,122.0,299.0,0.0,,2017,2016-17
297.0,Michael Carter-Williams,25.0,CHI,PG,45.0,19.0,846.0,112.0,306.0,0.366,15.0,64.0,0.234,97.0,242.0,0.401,0.391,58.0,77.0,0.753,24.0,129.0,153.0,113.0,38.0,23.0,66.0,102.0,297.0,0.0,,2017,2016-17
298.0,Kris Dunn,22.0,MIN,PG,78.0,7.0,1333.0,118.0,313.0,0.377,21.0,73.0,0.288,97.0,240.0,0.404,0.411,36.0,59.0,0.61,24.0,142.0,166.0,188.0,78.0,36.0,89.0,178.0,293.0,0.0,,2017,2016-17
299.0,Brandon Bass,31.0,LAC,PF,52.0,0.0,577.0,107.0,186.0,0.575,1.0,3.0,0.333,106.0,183.0,0.579,0.578,77.0,88.0,0.875,43.0,86.0,129.0,21.0,14.0,11.0,29.0,45.0,292.0,0.0,,2017,2016-17
300.0,Denzel Valentine,23.0,CHI,SG,57.0,0.0,976.0,102.0,288.0,0.354,73.0,208.0,0.351,29.0,80.0,0.363,0.481,14.0,18.0,0.778,11.0,140.0,151.0,63.0,30.0,7.0,49.0,86.0,291.0,0.0,,2017,2016-17
301.0,Skal Labissière,20.0,SAC,PF,33.0,12.0,612.0,117.0,218.0,0.537,3.0,8.0,0.375,114.0,210.0,0.543,0.544,52.0,74.0,0.703,51.0,111.0,162.0,27.0,16.0,13.0,37.0,64.0,289.0,0.0,,2017,2016-17
302.0,Trey Burke,24.0,WAS,PG,57.0,0.0,703.0,116.0,255.0,0.455,31.0,70.0,0.443,85.0,185.0,0.459,0.516,22.0,29.0,0.759,7.0,40.0,47.0,100.0,11.0,5.0,48.0,54.0,285.0,0.0,,2017,2016-17
303.0,Ivica Zubac,19.0,LAL,C,38.0,11.0,609.0,126.0,238.0,0.529,0.0,3.0,0.0,126.0,235.0,0.536,0.529,32.0,49.0,0.653,41.0,118.0,159.0,30.0,14.0,33.0,30.0,66.0,284.0,0.0,,2017,2016-17
304.0,Alec Burks,25.0,UTA,SG,42.0,0.0,653.0,99.0,248.0,0.399,25.0,76.0,0.329,74.0,172.0,0.43,0.45,60.0,78.0,0.769,17.0,103.0,120.0,30.0,18.0,5.0,35.0,50.0,283.0,0.0,,2017,2016-17
305.0,Patrick McCaw,21.0,GSW,SG,71.0,20.0,1074.0,106.0,245.0,0.433,41.0,123.0,0.333,65.0,122.0,0.533,0.516,29.0,37.0,0.784,21.0,79.0,100.0,77.0,32.0,15.0,36.0,62.0,282.0,0.0,,2017,2016-17
306.0,Rodney Stuckey,30.0,IND,PG,39.0,0.0,696.0,91.0,244.0,0.373,19.0,60.0,0.317,72.0,184.0,0.391,0.412,80.0,107.0,0.748,6.0,78.0,84.0,84.0,16.0,0.0,53.0,44.0,281.0,0.0,,2017,2016-17
307.0,C.J. Watson,32.0,ORL,PG,62.0,9.0,1012.0,96.0,248.0,0.387,32.0,105.0,0.305,64.0,143.0,0.448,0.452,57.0,66.0,0.864,16.0,73.0,89.0,114.0,43.0,2.0,47.0,84.0,281.0,0.0,,2017,2016-17
308.0,Lance Thomas,28.0,NYK,PF,46.0,15.0,968.0,97.0,244.0,0.398,38.0,85.0,0.447,59.0,159.0,0.371,0.475,43.0,51.0,0.843,32.0,110.0,142.0,35.0,21.0,5.0,25.0,85.0,275.0,0.0,,2017,2016-17
309.0,Mike Dunleavy,36.0,2TM,SF,53.0,2.0,841.0,93.0,220.0,0.423,53.0,134.0,0.396,40.0,86.0,0.465,0.543,36.0,45.0,0.8,18.0,97.0,115.0,50.0,15.0,7.0,28.0,67.0,275.0,0.0,,2017,2016-17
309.0,Mike Dunleavy,36.0,CLE,SF,23.0,2.0,366.0,36.0,90.0,0.4,20.0,57.0,0.351,16.0,33.0,0.485,0.511,14.0,19.0,0.737,5.0,42.0,47.0,20.0,6.0,2.0,14.0,32.0,106.0,0.0,,2017,2016-17
309.0,Mike Dunleavy,36.0,ATL,SF,30.0,0.0,475.0,57.0,130.0,0.438,33.0,77.0,0.429,24.0,53.0,0.453,0.565,22.0,26.0,0.846,13.0,55.0,68.0,30.0,9.0,5.0,14.0,35.0,169.0,0.0,,2017,2016-17
310.0,Anthony Morrow,31.0,2TM,SG,49.0,7.0,714.0,98.0,252.0,0.389,41.0,133.0,0.308,57.0,119.0,0.479,0.47,34.0,37.0,0.919,12.0,19.0,31.0,25.0,24.0,2.0,6.0,44.0,271.0,0.0,,2017,2016-17
310.0,Anthony Morrow,31.0,OKC,SG,40.0,7.0,627.0,86.0,223.0,0.386,35.0,119.0,0.294,51.0,104.0,0.49,0.464,23.0,26.0,0.885,11.0,18.0,29.0,19.0,22.0,2.0,6.0,40.0,230.0,0.0,,2017,2016-17
310.0,Anthony Morrow,31.0,CHI,SG,9.0,0.0,87.0,12.0,29.0,0.414,6.0,14.0,0.429,6.0,15.0,0.4,0.517,11.0,11.0,1.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,4.0,41.0,0.0,,2017,2016-17
311.0,Jordan Crawford,28.0,NOP,SG,19.0,0.0,442.0,105.0,218.0,0.482,37.0,95.0,0.389,68.0,123.0,0.553,0.567,20.0,26.0,0.769,4.0,30.0,34.0,57.0,11.0,2.0,25.0,30.0,267.0,0.0,,2017,2016-17
312.0,Darrell Arthur,28.0,DEN,PF,41.0,7.0,639.0,95.0,215.0,0.442,53.0,117.0,0.453,42.0,98.0,0.429,0.565,19.0,22.0,0.864,25.0,87.0,112.0,42.0,19.0,21.0,36.0,76.0,262.0,0.0,,2017,2016-17
313.0,Gerald Green,31.0,BOS,SF,47.0,0.0,538.0,95.0,232.0,0.409,39.0,111.0,0.351,56.0,121.0,0.463,0.494,33.0,41.0,0.805,16.0,68.0,84.0,33.0,9.0,7.0,25.0,48.0,262.0,0.0,,2017,2016-17
314.0,Kris Humphries,31.0,ATL,PF,56.0,4.0,689.0,87.0,214.0,0.407,19.0,54.0,0.352,68.0,160.0,0.425,0.451,64.0,82.0,0.78,60.0,146.0,206.0,29.0,15.0,21.0,28.0,69.0,257.0,0.0,,2017,2016-17
315.0,Lucas Nogueira,24.0,TOR,C,57.0,6.0,1088.0,103.0,156.0,0.66,3.0,12.0,0.25,100.0,144.0,0.694,0.67,44.0,67.0,0.657,82.0,162.0,244.0,42.0,52.0,89.0,46.0,137.0,253.0,0.0,,2017,2016-17
316.0,Kyle Anderson,23.0,SAS,SF,72.0,14.0,1020.0,93.0,209.0,0.445,15.0,40.0,0.375,78.0,169.0,0.462,0.481,45.0,57.0,0.789,33.0,175.0,208.0,91.0,51.0,26.0,39.0,63.0,246.0,0.0,,2017,2016-17
317.0,Thomas Robinson,25.0,LAL,PF,48.0,1.0,560.0,105.0,196.0,0.536,0.0,1.0,0.0,105.0,195.0,0.538,0.536,31.0,66.0,0.47,84.0,139.0,223.0,31.0,26.0,9.0,46.0,76.0,241.0,0.0,,2017,2016-17
318.0,Paul Zipser,22.0,CHI,SF,44.0,18.0,843.0,88.0,221.0,0.398,33.0,99.0,0.333,55.0,122.0,0.451,0.473,31.0,40.0,0.775,15.0,110.0,125.0,36.0,15.0,16.0,40.0,78.0,240.0,0.0,,2017,2016-17
319.0,Joakim Noah,31.0,NYK,C,46.0,46.0,1015.0,99.0,202.0,0.49,0.0,1.0,0.0,99.0,201.0,0.493,0.49,34.0,78.0,0.436,162.0,241.0,403.0,103.0,30.0,37.0,58.0,127.0,232.0,0.0,,2017,2016-17
320.0,Kevin Séraphin,27.0,IND,PF,49.0,3.0,559.0,109.0,198.0,0.551,0.0,2.0,0.0,109.0,196.0,0.556,0.551,14.0,22.0,0.636,41.0,101.0,142.0,23.0,7.0,20.0,29.0,66.0,232.0,0.0,,2017,2016-17
321.0,Pascal Siakam,22.0,TOR,PF,55.0,38.0,859.0,103.0,205.0,0.502,1.0,7.0,0.143,102.0,198.0,0.515,0.505,22.0,32.0,0.688,64.0,121.0,185.0,17.0,26.0,45.0,33.0,109.0,229.0,0.0,,2017,2016-17
322.0,Tyler Ennis,22.0,2TM,PG,53.0,2.0,588.0,90.0,208.0,0.433,27.0,70.0,0.386,63.0,138.0,0.457,0.498,21.0,25.0,0.84,9.0,36.0,45.0,86.0,25.0,2.0,45.0,58.0,228.0,0.0,,2017,2016-17
322.0,Tyler Ennis,22.0,HOU,PG,31.0,0.0,196.0,25.0,64.0,0.391,6.0,16.0,0.375,19.0,48.0,0.396,0.438,2.0,3.0,0.667,4.0,15.0,19.0,34.0,6.0,0.0,24.0,29.0,58.0,0.0,,2017,2016-17
322.0,Tyler Ennis,22.0,LAL,PG,22.0,2.0,392.0,65.0,144.0,0.451,21.0,54.0,0.389,44.0,90.0,0.489,0.524,19.0,22.0,0.864,5.0,21.0,26.0,52.0,19.0,2.0,21.0,29.0,170.0,0.0,,2017,2016-17
323.0,Beno Udrih,34.0,DET,PG,39.0,0.0,560.0,92.0,197.0,0.467,11.0,32.0,0.344,81.0,165.0,0.491,0.495,32.0,34.0,0.941,6.0,51.0,57.0,131.0,13.0,0.0,36.0,29.0,227.0,0.0,,2017,2016-17
324.0,Thon Maker,19.0,MIL,C,57.0,34.0,562.0,83.0,181.0,0.459,28.0,74.0,0.378,55.0,107.0,0.514,0.536,32.0,49.0,0.653,40.0,74.0,114.0,23.0,10.0,26.0,17.0,84.0,226.0,0.0,,2017,2016-17
325.0,Quincy Acy,26.0,2TM,PF,38.0,1.0,558.0,70.0,170.0,0.412,37.0,90.0,0.411,33.0,80.0,0.413,0.521,45.0,60.0,0.75,20.0,95.0,115.0,18.0,14.0,15.0,21.0,67.0,222.0,0.0,,2017,2016-17
325.0,Quincy Acy,26.0,DAL,PF,6.0,0.0,48.0,5.0,17.0,0.294,1.0,7.0,0.143,4.0,10.0,0.4,0.324,2.0,3.0,0.667,2.0,6.0,8.0,0.0,0.0,0.0,2.0,9.0,13.0,0.0,,2017,2016-17
325.0,Quincy Acy,26.0,BRK,PF,32.0,1.0,510.0,65.0,153.0,0.425,36.0,83.0,0.434,29.0,70.0,0.414,0.542,43.0,57.0,0.754,18.0,89.0,107.0,18.0,14.0,15.0,19.0,58.0,209.0,0.0,,2017,2016-17
326.0,Roy Hibbert,30.0,2TM,C,48.0,13.0,682.0,80.0,147.0,0.544,0.0,0.0,,80.0,147.0,0.544,0.544,61.0,75.0,0.813,54.0,98.0,152.0,21.0,8.0,46.0,32.0,100.0,221.0,0.0,,2017,2016-17
326.0,Roy Hibbert,30.0,CHO,C,42.0,13.0,671.0,78.0,144.0,0.542,0.0,0.0,,78.0,144.0,0.542,0.542,61.0,75.0,0.813,53.0,97.0,150.0,20.0,8.0,44.0,31.0,97.0,217.0,0.0,,2017,2016-17
326.0,Roy Hibbert,30.0,DEN,C,6.0,0.0,11.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,,2017,2016-17
327.0,Marcus Thornton,29.0,WAS,SG,33.0,1.0,575.0,84.0,210.0,0.4,28.0,80.0,0.35,56.0,130.0,0.431,0.467,23.0,27.0,0.852,22.0,54.0,76.0,41.0,19.0,3.0,25.0,48.0,219.0,0.0,,2017,2016-17
328.0,Shabazz Napier,25.0,POR,PG,53.0,2.0,512.0,73.0,183.0,0.399,34.0,92.0,0.37,39.0,91.0,0.429,0.492,38.0,49.0,0.776,8.0,53.0,61.0,67.0,32.0,2.0,41.0,38.0,218.0,0.0,,2017,2016-17
329.0,Ron Baker,23.0,NYK,SG,52.0,13.0,857.0,82.0,217.0,0.378,23.0,86.0,0.267,59.0,131.0,0.45,0.431,28.0,43.0,0.651,12.0,86.0,98.0,107.0,34.0,8.0,56.0,74.0,215.0,0.0,,2017,2016-17
330.0,Salah Mejri,30.0,DAL,C,73.0,11.0,905.0,88.0,137.0,0.642,1.0,3.0,0.333,87.0,134.0,0.649,0.646,36.0,61.0,0.59,97.0,211.0,308.0,14.0,32.0,61.0,40.0,152.0,213.0,0.0,,2017,2016-17
331.0,Chandler Parsons,28.0,MEM,SF,34.0,34.0,675.0,75.0,222.0,0.338,25.0,93.0,0.269,50.0,129.0,0.388,0.394,35.0,43.0,0.814,6.0,78.0,84.0,55.0,20.0,5.0,24.0,52.0,210.0,0.0,,2017,2016-17
332.0,Tyus Jones,20.0,MIN,PG,60.0,0.0,774.0,75.0,181.0,0.414,26.0,73.0,0.356,49.0,108.0,0.454,0.486,33.0,43.0,0.767,10.0,57.0,67.0,156.0,48.0,5.0,38.0,50.0,209.0,0.0,,2017,2016-17
