Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
304.0,Nae'Qwan Tomlin,25.0,CLE,PF,5.0,0.0,64.0,13.0,25.0,0.52,0.0,7.0,0.0,13.0,18.0,0.722,0.52,9.0,10.0,0.9,11.0,7.0,18.0,3.0,6.0,4.0,1.0,14.0,35.0,0.0,,2026,2025-26
305.0,Jonathan Isaac,28.0,ORL,PF,13.0,0.0,126.0,11.0,29.0,0.379,4.0,18.0,0.222,7.0,11.0,0.636,0.448,8.0,12.0,0.667,8.0,29.0,37.0,1.0,6.0,5.0,3.0,9.0,34.0,0.0,,2026,2025-26
306.0,Kevin Love,37.0,UTA,PF,7.0,0.0,99.0,9.0,25.0,0.36,6.0,21.0,0.286,3.0,4.0,0.75,0.48,10.0,12.0,0.833,5.0,25.0,30.0,18.0,0.0,2.0,7.0,8.0,34.0,0.0,,2026,2025-26
307.0,KJ Simpson,23.0,CHO,PG,6.0,0.0,90.0,13.0,37.0,0.351,5.0,14.0,0.357,8.0,23.0,0.348,0.419,3.0,4.0,0.75,3.0,11.0,14.0,18.0,4.0,0.0,10.0,8.0,34.0,0.0,,2026,2025-26
308.0,Javon Small,23.0,MEM,PG,8.0,0.0,99.0,10.0,28.0,0.357,6.0,19.0,0.316,4.0,9.0,0.444,0.464,8.0,10.0,0.8,1.0,7.0,8.0,22.0,0.0,1.0,8.0,7.0,34.0,0.0,,2026,2025-26
309.0,Pat Connaughton,33.0,CHO,SG,9.0,0.0,85.0,12.0,26.0,0.462,6.0,16.0,0.375,6.0,10.0,0.6,0.577,3.0,5.0,0.6,3.0,15.0,18.0,6.0,4.0,1.0,3.0,4.0,33.0,0.0,,2026,2025-26
310.0,Hugo González,19.0,BOS,SF,11.0,1.0,136.0,14.0,31.0,0.452,5.0,10.0,0.5,9.0,21.0,0.429,0.532,0.0,1.0,0.0,8.0,14.0,22.0,7.0,9.0,2.0,6.0,20.0,33.0,0.0,,2026,2025-26
311.0,Aaron Holiday,29.0,HOU,PG,7.0,0.0,58.0,10.0,18.0,0.556,5.0,11.0,0.455,5.0,7.0,0.714,0.694,8.0,9.0,0.889,0.0,4.0,4.0,7.0,1.0,1.0,5.0,5.0,33.0,0.0,,2026,2025-26
312.0,Gary Payton II,33.0,GSW,SG,14.0,0.0,138.0,15.0,36.0,0.417,3.0,16.0,0.188,12.0,20.0,0.6,0.458,0.0,0.0,,12.0,25.0,37.0,15.0,9.0,4.0,8.0,16.0,33.0,0.0,,2026,2025-26
313.0,Julian Strawther,23.0,DEN,SG,9.0,0.0,71.0,11.0,30.0,0.367,2.0,16.0,0.125,9.0,14.0,0.643,0.4,9.0,13.0,0.692,0.0,14.0,14.0,4.0,0.0,1.0,3.0,6.0,33.0,0.0,,2026,2025-26
314.0,Robert Williams,28.0,POR,C,8.0,0.0,100.0,16.0,26.0,0.615,1.0,3.0,0.333,15.0,23.0,0.652,0.635,0.0,1.0,0.0,15.0,16.0,31.0,6.0,5.0,5.0,2.0,8.0,33.0,0.0,,2026,2025-26
315.0,Justin Champagnie,24.0,WAS,SF,12.0,3.0,101.0,8.0,25.0,0.32,2.0,10.0,0.2,6.0,15.0,0.4,0.36,14.0,17.0,0.824,17.0,17.0,34.0,4.0,4.0,0.0,2.0,12.0,32.0,0.0,,2026,2025-26
316.0,Ja'Kobe Walter,21.0,TOR,SG,10.0,0.0,119.0,10.0,31.0,0.323,6.0,22.0,0.273,4.0,9.0,0.444,0.419,6.0,7.0,0.857,6.0,7.0,13.0,6.0,7.0,1.0,8.0,18.0,32.0,0.0,,2026,2025-26
317.0,Jalen Green,23.0,PHO,SG,2.0,2.0,30.0,11.0,23.0,0.478,6.0,14.0,0.429,5.0,9.0,0.556,0.609,3.0,5.0,0.6,2.0,2.0,4.0,4.0,2.0,0.0,2.0,2.0,31.0,0.0,,2026,2025-26
318.0,John Konchar,29.0,MEM,SG,12.0,0.0,138.0,12.0,22.0,0.545,6.0,14.0,0.429,6.0,8.0,0.75,0.682,1.0,1.0,1.0,3.0,24.0,27.0,11.0,9.0,5.0,4.0,9.0,31.0,0.0,,2026,2025-26
319.0,Chaz Lanier,24.0,DET,SG,9.0,0.0,98.0,10.0,30.0,0.333,8.0,26.0,0.308,2.0,4.0,0.5,0.467,3.0,3.0,1.0,5.0,5.0,10.0,9.0,2.0,0.0,1.0,3.0,31.0,0.0,,2026,2025-26
320.0,Guerschon Yabusele,30.0,NYK,C,11.0,0.0,106.0,10.0,31.0,0.323,7.0,22.0,0.318,3.0,9.0,0.333,0.435,3.0,6.0,0.5,12.0,15.0,27.0,4.0,2.0,1.0,2.0,13.0,30.0,0.0,,2026,2025-26
321.0,Ousmane Dieng,22.0,OKC,C,11.0,0.0,130.0,11.0,35.0,0.314,3.0,16.0,0.188,8.0,19.0,0.421,0.357,4.0,4.0,1.0,4.0,17.0,21.0,6.0,1.0,5.0,6.0,10.0,29.0,0.0,,2026,2025-26
322.0,Brandon Miller,23.0,CHO,SF,2.0,2.0,40.0,10.0,25.0,0.4,2.0,11.0,0.182,8.0,14.0,0.571,0.44,7.0,10.0,0.7,0.0,0.0,0.0,8.0,1.0,1.0,3.0,5.0,29.0,0.0,,2026,2025-26
323.0,Baylor Scheierman,25.0,BOS,SG,10.0,0.0,100.0,10.0,18.0,0.556,8.0,15.0,0.533,2.0,3.0,0.667,0.778,1.0,1.0,1.0,5.0,16.0,21.0,4.0,3.0,1.0,2.0,8.0,29.0,0.0,,2026,2025-26
324.0,Tristan Vukcevic,22.0,WAS,C,10.0,0.0,59.0,10.0,22.0,0.455,3.0,10.0,0.3,7.0,12.0,0.583,0.523,6.0,10.0,0.6,1.0,8.0,9.0,4.0,1.0,4.0,5.0,6.0,29.0,0.0,,2026,2025-26
325.0,Jett Howard,22.0,ORL,SF,10.0,0.0,84.0,10.0,29.0,0.345,8.0,22.0,0.364,2.0,7.0,0.286,0.483,0.0,0.0,,1.0,5.0,6.0,7.0,1.0,3.0,1.0,5.0,28.0,0.0,,2026,2025-26
326.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,74.0,10.0,24.0,0.417,5.0,15.0,0.333,5.0,9.0,0.556,0.521,3.0,3.0,1.0,3.0,3.0,6.0,10.0,7.0,0.0,2.0,7.0,28.0,0.0,,2026,2025-26
327.0,Jordan Miller,26.0,LAC,SF,3.0,0.0,49.0,8.0,16.0,0.5,5.0,9.0,0.556,3.0,7.0,0.429,0.656,7.0,8.0,0.875,3.0,5.0,8.0,3.0,1.0,0.0,3.0,2.0,28.0,0.0,,2026,2025-26
328.0,Dwight Powell,34.0,DAL,C,11.0,0.0,98.0,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.5,15.0,17.0,0.882,10.0,11.0,21.0,7.0,4.0,2.0,5.0,20.0,27.0,0.0,,2026,2025-26
329.0,Terrence Shannon Jr.,25.0,MIN,SG,7.0,0.0,115.0,9.0,28.0,0.321,4.0,11.0,0.364,5.0,17.0,0.294,0.393,5.0,7.0,0.714,3.0,14.0,17.0,8.0,4.0,0.0,6.0,11.0,27.0,0.0,,2026,2025-26
330.0,Coby White,25.0,CHI,SG,1.0,0.0,30.0,5.0,14.0,0.357,3.0,8.0,0.375,2.0,6.0,0.333,0.464,14.0,14.0,1.0,0.0,4.0,4.0,8.0,1.0,0.0,3.0,3.0,27.0,0.0,,2026,2025-26
331.0,Adem Bona,22.0,PHI,C,12.0,3.0,177.0,9.0,20.0,0.45,0.0,1.0,0.0,9.0,19.0,0.474,0.45,8.0,16.0,0.5,15.0,26.0,41.0,3.0,5.0,20.0,7.0,18.0,26.0,0.0,,2026,2025-26
332.0,T.J. McConnell,33.0,IND,PG,3.0,0.0,43.0,12.0,31.0,0.387,1.0,6.0,0.167,11.0,25.0,0.44,0.403,1.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,0.0,0.0,3.0,26.0,0.0,,2026,2025-26
333.0,Maxime Raynaud,22.0,SAC,C,6.0,0.0,74.0,9.0,23.0,0.391,0.0,3.0,0.0,9.0,20.0,0.45,0.391,8.0,9.0,0.889,7.0,15.0,22.0,4.0,2.0,2.0,6.0,6.0,26.0,0.0,,2026,2025-26
334.0,Dominick Barlow,22.0,PHI,PF,3.0,2.0,79.0,9.0,18.0,0.5,2.0,7.0,0.286,7.0,11.0,0.636,0.556,5.0,6.0,0.833,11.0,9.0,20.0,8.0,0.0,3.0,5.0,6.0,25.0,0.0,,2026,2025-26
335.0,Branden Carlson,26.0,OKC,C,9.0,0.0,76.0,11.0,25.0,0.44,3.0,12.0,0.25,8.0,13.0,0.615,0.5,0.0,0.0,,3.0,14.0,17.0,3.0,2.0,4.0,3.0,10.0,25.0,0.0,,2026,2025-26
336.0,Kobe Sanders,23.0,LAC,SG,5.0,0.0,69.0,9.0,23.0,0.391,5.0,14.0,0.357,4.0,9.0,0.444,0.5,2.0,3.0,0.667,5.0,4.0,9.0,7.0,3.0,0.0,5.0,10.0,25.0,0.0,,2026,2025-26
337.0,Ochai Agbaji,25.0,TOR,SG,9.0,1.0,125.0,9.0,25.0,0.36,1.0,12.0,0.083,8.0,13.0,0.615,0.38,5.0,8.0,0.625,2.0,17.0,19.0,6.0,5.0,1.0,3.0,16.0,24.0,0.0,,2026,2025-26
338.0,Gui Santos,23.0,GSW,PF,12.0,0.0,77.0,9.0,21.0,0.429,5.0,16.0,0.313,4.0,5.0,0.8,0.548,1.0,2.0,0.5,8.0,8.0,16.0,2.0,4.0,0.0,5.0,15.0,24.0,0.0,,2026,2025-26
339.0,Tyler Kolek,24.0,NYK,PG,10.0,0.0,67.0,10.0,24.0,0.417,3.0,13.0,0.231,7.0,11.0,0.636,0.479,0.0,0.0,,2.0,3.0,5.0,13.0,1.0,0.0,6.0,9.0,23.0,0.0,,2026,2025-26
340.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,97.0,7.0,27.0,0.259,3.0,13.0,0.231,4.0,14.0,0.286,0.315,6.0,8.0,0.75,3.0,10.0,13.0,17.0,2.0,0.0,9.0,13.0,23.0,0.0,,2026,2025-26
341.0,Dereck Lively II,21.0,DAL,C,5.0,3.0,80.0,9.0,14.0,0.643,0.0,0.0,,9.0,14.0,0.643,0.643,4.0,6.0,0.667,6.0,17.0,23.0,10.0,3.0,7.0,8.0,15.0,22.0,0.0,,2026,2025-26
342.0,Isaiah Livers,27.0,PHO,PF,8.0,0.0,92.0,7.0,16.0,0.438,5.0,14.0,0.357,2.0,2.0,1.0,0.594,3.0,3.0,1.0,4.0,10.0,14.0,4.0,2.0,3.0,1.0,6.0,22.0,0.0,,2026,2025-26
343.0,Mitchell Robinson,27.0,NYK,C,6.0,6.0,97.0,11.0,19.0,0.579,0.0,0.0,,11.0,19.0,0.579,0.579,0.0,1.0,0.0,35.0,17.0,52.0,6.0,3.0,7.0,4.0,17.0,22.0,0.0,,2026,2025-26
344.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,83.0,7.0,19.0,0.368,4.0,12.0,0.333,3.0,7.0,0.429,0.474,4.0,6.0,0.667,5.0,20.0,25.0,5.0,2.0,1.0,3.0,8.0,22.0,0.0,,2026,2025-26
345.0,Kyle Anderson,32.0,UTA,SF,3.0,0.0,49.0,8.0,17.0,0.471,0.0,0.0,,8.0,17.0,0.471,0.471,5.0,7.0,0.714,3.0,4.0,7.0,9.0,1.0,0.0,3.0,6.0,21.0,0.0,,2026,2025-26
346.0,Amir Coffey,28.0,MIL,SG,13.0,0.0,128.0,8.0,19.0,0.421,2.0,8.0,0.25,6.0,11.0,0.545,0.474,3.0,3.0,1.0,4.0,10.0,14.0,7.0,0.0,1.0,1.0,6.0,21.0,0.0,,2026,2025-26
347.0,Cody Williams,21.0,UTA,SG,8.0,0.0,97.0,9.0,25.0,0.36,2.0,11.0,0.182,7.0,14.0,0.5,0.4,1.0,3.0,0.333,2.0,6.0,8.0,4.0,2.0,1.0,3.0,13.0,21.0,0.0,,2026,2025-26
348.0,Thomas Bryant,28.0,CLE,C,8.0,0.0,54.0,10.0,22.0,0.455,0.0,10.0,0.0,10.0,12.0,0.833,0.455,0.0,3.0,0.0,5.0,10.0,15.0,1.0,3.0,3.0,1.0,6.0,20.0,0.0,,2026,2025-26
349.0,Tyus Jones,29.0,ORL,PG,14.0,1.0,178.0,9.0,35.0,0.257,2.0,19.0,0.105,7.0,16.0,0.438,0.286,0.0,0.0,,3.0,10.0,13.0,20.0,10.0,2.0,5.0,9.0,20.0,0.0,,2026,2025-26
350.0,Kevon Looney,29.0,NOP,C,7.0,6.0,99.0,8.0,23.0,0.348,1.0,6.0,0.167,7.0,17.0,0.412,0.37,3.0,6.0,0.5,13.0,14.0,27.0,11.0,2.0,4.0,5.0,14.0,20.0,0.0,,2026,2025-26
351.0,Taelon Peter,23.0,IND,SG,9.0,0.0,87.0,6.0,24.0,0.25,5.0,22.0,0.227,1.0,2.0,0.5,0.354,3.0,3.0,1.0,4.0,10.0,14.0,12.0,2.0,2.0,8.0,5.0,20.0,0.0,,2026,2025-26
352.0,Will Riley,19.0,WAS,SF,9.0,0.0,64.0,8.0,18.0,0.444,1.0,4.0,0.25,7.0,14.0,0.5,0.472,3.0,6.0,0.5,3.0,11.0,14.0,7.0,2.0,0.0,2.0,2.0,20.0,0.0,,2026,2025-26
353.0,Matisse Thybulle,28.0,POR,SG,4.0,0.0,49.0,6.0,10.0,0.6,4.0,6.0,0.667,2.0,4.0,0.5,0.8,4.0,4.0,1.0,0.0,4.0,4.0,3.0,10.0,0.0,1.0,7.0,20.0,0.0,,2026,2025-26
354.0,Xavier Tillman Sr.,27.0,BOS,C,7.0,0.0,61.0,9.0,18.0,0.5,2.0,8.0,0.25,7.0,10.0,0.7,0.556,0.0,0.0,,7.0,10.0,17.0,4.0,3.0,1.0,1.0,7.0,20.0,0.0,,2026,2025-26
355.0,Malaki Branham,22.0,WAS,SG,5.0,0.0,34.0,6.0,11.0,0.545,1.0,5.0,0.2,5.0,6.0,0.833,0.591,6.0,8.0,0.75,3.0,5.0,8.0,3.0,0.0,0.0,1.0,2.0,19.0,0.0,,2026,2025-26
356.0,Sidy Cissoko,21.0,POR,SF,8.0,0.0,89.0,7.0,15.0,0.467,1.0,5.0,0.2,6.0,10.0,0.6,0.5,4.0,7.0,0.571,6.0,7.0,13.0,6.0,2.0,0.0,2.0,16.0,19.0,0.0,,2026,2025-26
357.0,Nigel Hayes-Davis,31.0,PHO,SF,11.0,0.0,93.0,9.0,21.0,0.429,1.0,8.0,0.125,8.0,13.0,0.615,0.452,0.0,0.0,,5.0,8.0,13.0,5.0,5.0,0.0,5.0,9.0,19.0,0.0,,2026,2025-26
358.0,Yanic Konan Niederhauser,22.0,LAC,C,5.0,0.0,22.0,7.0,8.0,0.875,0.0,0.0,,7.0,8.0,0.875,0.875,5.0,8.0,0.625,3.0,3.0,6.0,2.0,0.0,1.0,1.0,2.0,19.0,0.0,,2026,2025-26
359.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,7.0,18.0,0.389,2.0,10.0,0.2,5.0,8.0,0.625,0.444,3.0,4.0,0.75,0.0,4.0,4.0,1.0,5.0,1.0,2.0,6.0,19.0,0.0,,2026,2025-26
360.0,Julian Phillips,22.0,CHI,SF,11.0,0.0,73.0,8.0,20.0,0.4,3.0,10.0,0.3,5.0,10.0,0.5,0.475,0.0,0.0,,5.0,3.0,8.0,1.0,4.0,2.0,1.0,7.0,19.0,0.0,,2026,2025-26
361.0,Mark Sears,23.0,MIL,PG,5.0,0.0,21.0,5.0,9.0,0.556,3.0,5.0,0.6,2.0,4.0,0.5,0.722,6.0,8.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,19.0,0.0,,2026,2025-26
362.0,Gary Harris,31.0,MIL,SG,7.0,0.0,70.0,7.0,14.0,0.5,4.0,8.0,0.5,3.0,6.0,0.5,0.643,0.0,0.0,,1.0,3.0,4.0,4.0,5.0,2.0,2.0,5.0,18.0,0.0,,2026,2025-26
363.0,Bronny James,21.0,LAL,SG,9.0,1.0,107.0,7.0,26.0,0.269,2.0,10.0,0.2,5.0,16.0,0.313,0.308,2.0,2.0,1.0,4.0,5.0,9.0,16.0,8.0,1.0,5.0,11.0,18.0,0.0,,2026,2025-26
364.0,Chris Paul,40.0,LAC,PG,8.0,0.0,103.0,6.0,25.0,0.24,5.0,19.0,0.263,1.0,6.0,0.167,0.34,1.0,1.0,1.0,5.0,9.0,14.0,29.0,9.0,0.0,7.0,13.0,18.0,0.0,,2026,2025-26
365.0,Chris Boucher,33.0,BOS,PF,7.0,0.0,76.0,7.0,22.0,0.318,1.0,12.0,0.083,6.0,10.0,0.6,0.341,2.0,2.0,1.0,2.0,15.0,17.0,2.0,4.0,5.0,1.0,15.0,17.0,0.0,,2026,2025-26
366.0,Carter Bryant,20.0,SAS,PF,8.0,0.0,54.0,6.0,21.0,0.286,2.0,11.0,0.182,4.0,10.0,0.4,0.333,3.0,3.0,1.0,0.0,8.0,8.0,0.0,2.0,1.0,4.0,5.0,17.0,0.0,,2026,2025-26
367.0,Devin Carter,23.0,SAC,PG,8.0,0.0,65.0,5.0,21.0,0.238,2.0,11.0,0.182,3.0,10.0,0.3,0.286,5.0,5.0,1.0,3.0,9.0,12.0,9.0,6.0,1.0,6.0,8.0,17.0,0.0,,2026,2025-26
368.0,Jevon Carter,30.0,CHI,PG,3.0,0.0,38.0,5.0,8.0,0.625,5.0,7.0,0.714,0.0,1.0,0.0,0.938,2.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,0.0,1.0,1.0,17.0,0.0,,2026,2025-26
369.0,Bobi Klintman,22.0,DET,SF,6.0,0.0,53.0,7.0,21.0,0.333,3.0,11.0,0.273,4.0,10.0,0.4,0.405,0.0,3.0,0.0,5.0,11.0,16.0,4.0,2.0,0.0,5.0,9.0,17.0,0.0,,2026,2025-26
370.0,Caleb Love,24.0,POR,SG,5.0,0.0,45.0,7.0,25.0,0.28,3.0,15.0,0.2,4.0,10.0,0.4,0.34,0.0,0.0,,1.0,9.0,10.0,8.0,1.0,0.0,1.0,2.0,17.0,0.0,,2026,2025-26
371.0,Noah Penda,21.0,ORL,SF,7.0,0.0,47.0,6.0,11.0,0.545,2.0,2.0,1.0,4.0,9.0,0.444,0.636,3.0,4.0,0.75,6.0,7.0,13.0,6.0,1.0,2.0,3.0,6.0,17.0,0.0,,2026,2025-26
372.0,Tolu Smith,25.0,DET,PF,2.0,0.0,22.0,6.0,8.0,0.75,0.0,0.0,,6.0,8.0,0.75,0.75,5.0,7.0,0.714,4.0,7.0,11.0,2.0,1.0,1.0,1.0,2.0,17.0,0.0,,2026,2025-26
373.0,Caleb Martin,30.0,DAL,SF,12.0,0.0,112.0,5.0,18.0,0.278,1.0,6.0,0.167,4.0,12.0,0.333,0.306,5.0,6.0,0.833,9.0,10.0,19.0,13.0,4.0,1.0,5.0,23.0,16.0,0.0,,2026,2025-26
374.0,Monte Morris,30.0,IND,PG,5.0,0.0,62.0,6.0,19.0,0.316,2.0,8.0,0.25,4.0,11.0,0.364,0.368,2.0,4.0,0.5,1.0,6.0,7.0,9.0,1.0,1.0,1.0,3.0,16.0,0.0,,2026,2025-26
375.0,Ryan Nembhard,22.0,DAL,PG,5.0,0.0,45.0,7.0,15.0,0.467,0.0,4.0,0.0,7.0,11.0,0.636,0.467,2.0,3.0,0.667,1.0,0.0,1.0,9.0,0.0,0.0,6.0,3.0,16.0,0.0,,2026,2025-26
376.0,Kobe Brown,26.0,LAC,PF,7.0,0.0,60.0,5.0,11.0,0.455,1.0,6.0,0.167,4.0,5.0,0.8,0.5,4.0,4.0,1.0,4.0,11.0,15.0,7.0,0.0,0.0,3.0,2.0,15.0,0.0,,2026,2025-26
377.0,Spencer Jones,24.0,DEN,SF,8.0,0.0,72.0,5.0,9.0,0.556,2.0,5.0,0.4,3.0,4.0,0.75,0.667,3.0,4.0,0.75,2.0,0.0,2.0,4.0,6.0,1.0,5.0,12.0,15.0,0.0,,2026,2025-26
378.0,Leonard Miller,22.0,MIN,SF,7.0,0.0,27.0,6.0,10.0,0.6,0.0,3.0,0.0,6.0,7.0,0.857,0.6,3.0,5.0,0.6,1.0,7.0,8.0,1.0,1.0,0.0,3.0,3.0,15.0,0.0,,2026,2025-26
379.0,Jalen Pickett,26.0,DEN,SG,6.0,1.0,42.0,6.0,12.0,0.5,2.0,6.0,0.333,4.0,6.0,0.667,0.583,1.0,1.0,1.0,1.0,5.0,6.0,7.0,0.0,0.0,4.0,4.0,15.0,0.0,,2026,2025-26
380.0,Lindy Waters III,28.0,SAS,SG,5.0,0.0,41.0,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,15.0,0.0,,2026,2025-26
381.0,Chris Youngblood,23.0,OKC,SG,12.0,0.0,63.0,3.0,14.0,0.214,3.0,13.0,0.231,0.0,1.0,0.0,0.321,6.0,6.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,10.0,15.0,0.0,,2026,2025-26
382.0,Brooks Barnhizer,23.0,OKC,SG,12.0,0.0,96.0,6.0,13.0,0.462,0.0,1.0,0.0,6.0,12.0,0.5,0.462,2.0,4.0,0.5,5.0,20.0,25.0,3.0,2.0,2.0,1.0,9.0,14.0,0.0,,2026,2025-26
383.0,Caleb Houstan,23.0,ATL,SF,5.0,0.0,32.0,4.0,8.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,0.688,3.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,4.0,14.0,0.0,,2026,2025-26
384.0,Bryce McGowens,23.0,NOP,SG,5.0,0.0,30.0,4.0,10.0,0.4,0.0,2.0,0.0,4.0,8.0,0.5,0.4,6.0,8.0,0.75,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,14.0,0.0,,2026,2025-26
385.0,Micah Peavy,24.0,NOP,SG,9.0,0.0,94.0,6.0,23.0,0.261,1.0,9.0,0.111,5.0,14.0,0.357,0.283,1.0,2.0,0.5,9.0,10.0,19.0,6.0,1.0,1.0,2.0,13.0,14.0,0.0,,2026,2025-26
386.0,Zach Edey,23.0,MEM,C,1.0,1.0,25.0,3.0,7.0,0.429,0.0,1.0,0.0,3.0,6.0,0.5,0.429,7.0,9.0,0.778,2.0,5.0,7.0,0.0,2.0,2.0,1.0,4.0,13.0,0.0,,2026,2025-26
387.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,5.0,9.0,0.556,1.0,3.0,0.333,4.0,6.0,0.667,0.611,2.0,3.0,0.667,3.0,6.0,9.0,2.0,0.0,2.0,1.0,3.0,13.0,0.0,,2026,2025-26
388.0,Elijah Harkless,25.0,UTA,SG,6.0,0.0,63.0,4.0,11.0,0.364,2.0,7.0,0.286,2.0,4.0,0.5,0.455,3.0,5.0,0.6,2.0,4.0,6.0,4.0,3.0,0.0,3.0,10.0,13.0,0.0,,2026,2025-26
389.0,Khaman Maluach,19.0,PHO,C,7.0,0.0,35.0,3.0,7.0,0.429,0.0,3.0,0.0,3.0,4.0,0.75,0.429,7.0,8.0,0.875,1.0,5.0,6.0,1.0,0.0,4.0,5.0,8.0,13.0,0.0,,2026,2025-26
390.0,Joan Beringer,19.0,MIN,PF,8.0,0.0,30.0,6.0,7.0,0.857,0.0,0.0,,6.0,7.0,0.857,0.857,0.0,1.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,2.0,7.0,12.0,0.0,,2026,2025-26
391.0,Rasheer Fleming,21.0,PHO,PF,7.0,0.0,36.0,5.0,15.0,0.333,2.0,9.0,0.222,3.0,6.0,0.5,0.4,0.0,0.0,,4.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,12.0,0.0,,2026,2025-26
392.0,Jeff Green,39.0,HOU,PF,5.0,0.0,21.0,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,,1.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,,2026,2025-26
393.0,GG Jackson II,21.0,MEM,PF,6.0,0.0,28.0,4.0,14.0,0.286,0.0,6.0,0.0,4.0,8.0,0.5,0.286,4.0,7.0,0.571,1.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,12.0,0.0,,2026,2025-26
394.0,E.J. Liddell,25.0,BRK,PF,5.0,0.0,25.0,4.0,11.0,0.364,2.0,8.0,0.25,2.0,3.0,0.667,0.455,2.0,3.0,0.667,1.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,,2026,2025-26
395.0,Dalen Terry,23.0,CHI,SG,7.0,0.0,41.0,4.0,9.0,0.444,1.0,2.0,0.5,3.0,7.0,0.429,0.5,3.0,6.0,0.5,0.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,12.0,0.0,,2026,2025-26
396.0,JD Davison,23.0,HOU,PG,5.0,0.0,24.0,4.0,8.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,0.688,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,11.0,0.0,,2026,2025-26
397.0,Zeke Nnaji,25.0,DEN,PF,6.0,0.0,21.0,4.0,7.0,0.571,1.0,4.0,0.25,3.0,3.0,1.0,0.643,2.0,3.0,0.667,1.0,1.0,2.0,2.0,0.0,0.0,2.0,7.0,11.0,0.0,,2026,2025-26
398.0,Kelly Olynyk,34.0,SAS,C,4.0,0.0,37.0,5.0,8.0,0.625,1.0,1.0,1.0,4.0,7.0,0.571,0.688,0.0,0.0,,5.0,6.0,11.0,13.0,0.0,0.0,3.0,5.0,11.0,0.0,,2026,2025-26
399.0,Gabe Vincent,29.0,LAL,PG,3.0,3.0,72.0,3.0,13.0,0.231,2.0,10.0,0.2,1.0,3.0,0.333,0.308,3.0,3.0,1.0,1.0,2.0,3.0,7.0,3.0,0.0,2.0,7.0,11.0,0.0,,2026,2025-26
400.0,Pete Nance,25.0,MIL,PF,1.0,0.0,4.0,4.0,5.0,0.8,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,2026,2025-26
401.0,Kevin Porter Jr.,25.0,MIL,PG,1.0,1.0,9.0,3.0,5.0,0.6,2.0,3.0,0.667,1.0,2.0,0.5,0.8,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,,2026,2025-26
402.0,Luke Travers,24.0,CLE,SG,6.0,0.0,47.0,2.0,16.0,0.125,0.0,6.0,0.0,2.0,10.0,0.2,0.125,6.0,6.0,1.0,4.0,7.0,11.0,4.0,3.0,4.0,1.0,2.0,10.0,0.0,,2026,2025-26
403.0,Anthony Gill,33.0,WAS,PF,5.0,0.0,13.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.875,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,,2026,2025-26
404.0,Yang Hansen,20.0,POR,C,5.0,0.0,29.0,2.0,9.0,0.222,0.0,3.0,0.0,2.0,6.0,0.333,0.222,5.0,6.0,0.833,3.0,1.0,4.0,0.0,0.0,2.0,3.0,4.0,9.0,0.0,,2026,2025-26
405.0,David Jones García,24.0,SAS,SF,3.0,0.0,11.0,4.0,7.0,0.571,0.0,0.0,,4.0,7.0,0.571,0.571,1.0,3.0,0.333,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,,2026,2025-26
